DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),Mega Watts
2021-07-26 12:00:00,937.38,10.65,0.73,44.49,6.16,92.94,3.4,182.9,300
2021-07-26 13:00:00,913.55,9.6,0.73,44.94,6.1,92.89,3.48,198.07,300
2021-07-26 14:00:00,828.33,7.4,0.73,45.09,6.04,92.85,3.51,216.77,300
2021-07-26 15:00:00,669.72,4.55,0.7,44.85,6.1,92.8,3.64,236.11,300
2021-07-26 16:00:00,461.99,2.12,0.63,44.21,6.23,92.78,3.89,254.04,300
2021-07-26 17:00:00,238.08,0.6,0.51,43.08,6.47,92.77,4.15,270.43,300
2021-07-26 18:00:00,64.38,0.05,0.34,40.11,6.84,92.79,3.06,287.51,300
2021-07-26 19:00:00,0.0,0.0,0.3463636363636364,36.95,7.32,92.84,3.31,304.52,0
2021-07-26 20:00:00,0.0,0.0,0.3527272727272727,35.79,7.63,92.89,3.38,319.13,0
2021-07-26 21:00:00,0.0,0.0,0.3590909090909091,34.84,7.75,92.92,3.33,332.89,0
2021-07-26 22:00:00,0.0,0.0,0.3654545454545455,34.0,7.75,92.91,3.29,344.02,0
2021-07-26 23:00:00,0.0,0.0,0.3718181818181818,33.21,7.81,92.88,3.39,350.32,0
2021-07-27 00:00:00,0.0,0.0,0.3781818181818182,32.45,7.87,92.84,3.64,351.35,0
2021-07-27 01:00:00,0.0,0.0,0.3845454545454545,31.66,8.0,92.83,4.11,349.37,0
2021-07-27 02:00:00,0.0,0.0,0.3909090909090909,30.7,8.06,92.84,4.68,344.71,0
2021-07-27 03:00:00,0.0,0.0,0.3972727272727273,29.67,8.12,92.86,4.99,337.65,0
2021-07-27 04:00:00,0.0,0.0,0.4036363636363636,28.76,8.18,92.9,4.97,329.08,0
2021-07-27 05:00:00,7.05,0.0,0.41,28.12,8.18,92.95,4.96,322.93,0
2021-07-27 06:00:00,100.23,0.1,0.42,29.01,8.36,92.99,5.69,318.78,20
2021-07-27 07:00:00,292.79,0.88,0.56,31.46,8.67,93.0,5.46,318.25,112
2021-07-27 08:00:00,510.98,2.67,0.66,35.44,8.54,93.0,5.65,329.43,244
2021-07-27 09:00:00,706.13,5.33,0.71,39.22,8.12,92.98,4.86,334.51,280
2021-07-27 10:00:00,855.53,8.2,0.73,41.35,8.0,92.94,4.16,322.55,296
2021-07-27 11:00:00,938.89,10.38,0.74,42.84,7.81,92.89,4.22,310.95,296
2021-07-27 12:00:00,974.57,12.12,0.75,43.89,7.45,92.84,4.65,301.13,296
2021-07-27 13:00:00,950.95,10.95,0.76,44.43,7.08,92.8,5.51,292.49,297
2021-07-27 14:00:00,855.26,8.4,0.75,44.44,6.84,92.76,6.69,286.91,298
2021-07-27 15:00:00,699.33,5.27,0.73,43.81,6.77,92.74,7.79,285.11,298
2021-07-27 16:00:00,499.8,2.55,0.68,42.55,6.96,92.73,8.48,286.43,298
2021-07-27 17:00:00,277.79,0.73,0.59,40.78,7.14,92.75,8.49,289.45,298
2021-07-27 18:00:00,78.13,0.05,0.41,38.63,7.32,92.77,7.15,293.71,298
2021-07-27 19:00:00,0.0,0.0,0.41363636363636364,35.93,7.32,92.79,5.2,298.22,0
2021-07-27 20:00:00,0.0,0.0,0.41727272727272724,34.62,7.2,92.81,5.12,305.24,0
2021-07-27 21:00:00,0.0,0.0,0.4209090909090909,33.63,6.96,92.82,5.2,313.11,0
2021-07-27 22:00:00,0.0,0.0,0.42454545454545456,32.67,6.65,92.79,5.36,319.55,0
2021-07-27 23:00:00,0.0,0.0,0.42818181818181816,31.69,6.29,92.75,5.56,324.72,0
2021-07-28 00:00:00,0.0,0.0,0.4318181818181818,30.71,5.86,92.71,5.65,327.26,0
2021-07-28 01:00:00,0.0,0.0,0.4354545454545454,29.73,5.31,92.69,5.56,327.92,0
2021-07-28 02:00:00,0.0,0.0,0.4390909090909091,28.74,4.88,92.68,5.28,327.74,0
2021-07-28 03:00:00,0.0,0.0,0.44272727272727275,27.77,4.64,92.68,4.92,327.52,0
2021-07-28 04:00:00,0.0,0.0,0.44636363636363635,26.79,4.64,92.7,4.56,327.32,0
2021-07-28 05:00:00,7.24,0.0,0.45,25.96,4.82,92.73,4.36,326.85,0
2021-07-28 06:00:00,105.46,0.1,0.45,26.67,5.07,92.76,5.18,324.94,20
2021-07-28 07:00:00,308.32,0.9,0.59,28.69,5.37,92.78,4.2,319.29,113
2021-07-28 08:00:00,528.23,2.75,0.68,33.3,5.62,92.79,3.45,340.42,284
2021-07-28 09:00:00,725.09,5.42,0.73,37.26,5.55,92.78,2.49,332.15,300
2021-07-28 10:00:00,878.45,8.4,0.76,39.22,5.62,92.74,3.18,298.96,300
2021-07-28 11:00:00,955.59,10.6,0.76,40.69,5.74,92.69,4.49,287.93,300
2021-07-28 12:00:00,958.84,10.51,0.74,41.72,5.74,92.63,5.71,285.23,300
2021-07-28 13:00:00,954.4,10.42,0.77,42.1,5.8,92.59,6.84,283.94,300
2021-07-28 14:00:00,858.38,8.08,0.76,42.02,5.86,92.55,7.78,284.36,300
2021-07-28 15:00:00,705.27,5.12,0.73,41.48,5.98,92.52,8.26,287.11,300
2021-07-28 16:00:00,508.19,2.5,0.7,40.62,5.92,92.51,8.34,291.76,300
2021-07-28 17:00:00,286.16,0.73,0.62,39.28,5.8,92.52,8.06,297.73,300
2021-07-28 18:00:00,81.23,0.05,0.44,37.13,5.55,92.54,6.2,302.91,160
2021-07-28 19:00:00,0.0,0.0,0.4445454545454545,33.87,5.31,92.58,4.52,308.34,0
2021-07-28 20:00:00,0.0,0.0,0.4490909090909091,32.49,5.07,92.64,4.56,314.65,0
2021-07-28 21:00:00,0.0,0.0,0.4536363636363636,31.23,4.88,92.68,4.47,319.32,0
2021-07-28 22:00:00,0.0,0.0,0.4581818181818182,30.06,4.82,92.7,4.45,321.06,0
2021-07-28 23:00:00,0.0,0.0,0.4627272727272727,29.07,4.82,92.69,4.73,320.76,0
2021-07-29 00:00:00,0.0,0.0,0.4672727272727273,28.21,4.76,92.66,5.53,319.64,0
2021-07-29 01:00:00,0.0,0.0,0.4718181818181818,27.26,5.0,92.63,6.14,319.28,0
2021-07-29 02:00:00,0.0,0.0,0.4763636363636364,26.3,6.1,92.62,6.22,319.38,0
2021-07-29 03:00:00,0.0,0.0,0.4809090909090909,25.33,7.32,92.61,5.7,318.73,0
2021-07-29 04:00:00,0.0,0.0,0.48545454545454547,24.52,8.18,92.63,5.1,316.99,0
2021-07-29 05:00:00,7.43,0.0,0.49,23.87,8.67,92.66,4.73,313.13,0
2021-07-29 06:00:00,116.04,0.1,0.49,24.88,8.97,92.7,5.62,308.22,8
2021-07-29 07:00:00,334.64,1.0,0.65,27.48,8.97,92.72,5.31,305.19,200
2021-07-29 08:00:00,560.73,3.05,0.73,31.81,8.0,92.73,4.8,313.62,307
2021-07-29 09:00:00,759.54,5.95,0.77,34.9,7.26,92.72,4.24,310.44,300
2021-07-29 10:00:00,909.37,9.05,0.78,36.83,6.65,92.69,4.45,299.89,300
2021-07-29 11:00:00,990.91,11.35,0.78,38.32,6.04,92.65,5.08,293.18,300
2021-07-29 12:00:00,1007.54,12.15,0.78,39.23,5.49,92.61,5.71,288.66,300
2021-07-29 13:00:00,942.74,10.350000000000001,0.76,39.67,5.13,92.57,6.17,284.53,300
2021-07-29 14:00:00,890.69,8.55,0.78,39.65,4.94,92.53,6.44,281.98,300
2021-07-29 15:00:00,732.45,5.42,0.77,39.29,4.82,92.49,6.51,280.86,300
2021-07-29 16:00:00,529.28,2.65,0.73,38.55,4.88,92.47,6.48,280.77,300
2021-07-29 17:00:00,300.66,0.77,0.65,37.32,5.0,92.46,6.4,281.54,160
2021-07-29 18:00:00,85.91,0.05,0.47,35.0,5.19,92.48,5.02,280.59,83
2021-07-29 19:00:00,0.0,0.0,0.47454545454545455,31.91,5.43,92.52,4.22,279.48,0
2021-07-29 20:00:00,0.0,0.0,0.47909090909090907,30.89,5.8,92.57,4.39,282.01,0
2021-07-29 21:00:00,0.0,0.0,0.48363636363636364,30.06,6.1,92.61,4.37,287.46,0
2021-07-29 22:00:00,0.0,0.0,0.48818181818181816,29.37,6.35,92.61,4.58,295.69,0
2021-07-29 23:00:00,0.0,0.0,0.49272727272727274,28.8,6.53,92.61,5.24,304.42,0
2021-07-30 00:00:00,0.0,0.0,0.49727272727272726,28.17,6.65,92.58,6.17,309.35,0
2021-07-30 01:00:00,0.0,0.0,0.5018181818181818,27.58,6.9,92.56,7.02,310.89,0
2021-07-30 02:00:00,0.0,0.0,0.5063636363636363,27.08,7.51,92.56,7.32,311.54,0
2021-07-30 03:00:00,0.0,0.0,0.5109090909090909,26.44,8.18,92.58,7.13,311.4,0
2021-07-30 04:00:00,0.0,0.0,0.5154545454545455,25.64,8.54,92.61,6.83,309.81,0
2021-07-30 05:00:00,7.52,0.0,0.52,24.86,8.73,92.66,6.52,308.09,0
2021-07-30 06:00:00,121.04,0.1,0.52,25.55,8.91,92.7,6.92,307.15,2
2021-07-30 07:00:00,340.73,0.95,0.66,27.95,8.85,92.72,6.61,305.96,120
2021-07-30 08:00:00,564.85,2.92,0.73,31.08,8.12,92.73,6.33,306.52,300
2021-07-30 09:00:00,761.12,5.65,0.77,34.62,6.96,92.73,5.57,308.96,300
2021-07-30 10:00:00,911.5,8.6,0.79,36.75,6.59,92.7,4.96,305.07,300
2021-07-30 11:00:00,998.02,10.88,0.79,38.18,6.16,92.65,4.66,301.43,300
2021-07-30 12:00:00,1008.62,11.55,0.78,39.14,5.8,92.59,4.62,296.87,300
2021-07-30 13:00:00,990.96,10.48,0.8,39.76,5.49,92.53,4.75,291.92,300
2021-07-30 14:00:00,890.76,8.05,0.79,40.01,5.19,92.48,4.88,287.62,300
2021-07-30 15:00:00,731.71,5.05,0.77,39.85,5.0,92.45,4.96,283.49,300
2021-07-30 16:00:00,525.41,2.42,0.73,39.27,4.88,92.43,5.03,279.93,300
2021-07-30 17:00:00,293.93,0.67,0.64,38.21,4.82,92.43,5.1,276.07,300
2021-07-30 18:00:00,80.68,0.05,0.45,35.4,4.82,92.46,3.77,270.83,216
2021-07-30 19:00:00,0.0,0.0,0.46090909090909093,32.1,4.88,92.51,3.89,270.23,0
2021-07-30 20:00:00,0.0,0.0,0.4718181818181818,31.01,4.94,92.55,4.19,274.49,0
2021-07-30 21:00:00,0.0,0.0,0.4827272727272727,30.0,4.94,92.58,4.21,280.7,0
2021-07-30 22:00:00,0.0,0.0,0.49363636363636365,29.07,5.0,92.58,4.14,288.16,0
2021-07-30 23:00:00,0.0,0.0,0.5045454545454545,28.2,4.94,92.56,4.12,296.81,0
2021-07-31 00:00:00,0.0,0.0,0.5154545454545454,27.38,4.82,92.53,4.18,305.71,0
2021-07-31 01:00:00,0.0,0.0,0.5263636363636364,26.55,4.7,92.51,4.28,313.67,0
2021-07-31 02:00:00,0.0,0.0,0.5372727272727272,25.73,4.64,92.5,4.4,320.04,0
2021-07-31 03:00:00,0.0,0.0,0.5481818181818181,25.01,4.76,92.5,4.6,323.15,0
2021-07-31 04:00:00,0.0,0.0,0.5590909090909091,24.35,4.94,92.53,4.78,323.77,0
2021-07-31 05:00:00,7.7,0.0,0.57,23.8,5.37,92.57,5.03,322.45,0
2021-07-31 06:00:00,126.35,0.1,0.55,25.19,6.04,92.62,6.35,319.59,0
2021-07-31 07:00:00,356.79,1.02,0.7,27.69,6.9,92.65,5.97,313.36,0
2021-07-31 08:00:00,583.67,3.15,0.76,32.21,7.14,92.67,5.63,306.31,222
2021-07-31 09:00:00,780.87,6.1,0.79,36.52,5.43,92.68,5.0,296.04,300
2021-07-31 10:00:00,875.93,7.42,0.76,38.44,4.64,92.67,4.31,279.17,300
2021-07-31 11:00:00,945.87,8.74,0.75,39.48,4.46,92.65,4.5,268.51,300
2021-07-31 12:00:00,958.11,10.06,0.74,40.15,4.27,92.62,4.85,265.38,300
2021-07-31 13:00:00,999.8,11.38,0.8,40.52,4.09,92.58,5.16,267.22,300
2021-07-31 14:00:00,904.82,8.83,0.8,40.55,3.97,92.56,5.35,270.75,300
2021-07-31 15:00:00,745.9,5.58,0.78,40.24,3.91,92.55,5.39,274.32,300
2021-07-31 16:00:00,543.25,2.73,0.75,39.52,3.91,92.54,5.33,277.83,300
2021-07-31 17:00:00,312.47,0.77,0.68,38.37,3.97,92.57,5.05,281.33,300
2021-07-31 18:00:00,88.49,0.05,0.5,34.9,3.97,92.61,3.06,286.03,200
2021-07-31 19:00:00,0.0,0.0,0.49833333333333335,31.69,3.97,92.65,2.95,294.87,0
2021-07-31 20:00:00,0.0,0.0,0.49666666666666665,31.06,3.97,92.7,2.63,308.23,0
2021-07-31 21:00:00,0.0,0.0,0.495,30.3,3.85,92.73,2.5,322.74,0
2021-07-31 22:00:00,0.0,0.0,0.49333333333333335,29.18,3.72,92.74,2.66,330.88,0
2021-07-31 23:00:00,0.0,0.0,0.49166666666666664,27.87,3.54,92.73,2.96,333.64,0
2021-08-01 00:00:00,0.0,0.0,0.49,26.67,3.3,92.71,3.27,332.58,0
2021-08-01 01:00:00,0.0,0.0,0.48833333333333334,25.67,3.17,92.69,3.55,330.9,0
2021-08-01 02:00:00,0.0,0.0,0.48666666666666664,24.83,3.17,92.69,3.76,329.92,0
2021-08-01 03:00:00,0.0,0.0,0.485,24.08,3.36,92.71,3.85,329.79,0
2021-08-01 04:00:00,0.0,0.0,0.48333333333333334,23.38,3.72,92.74,3.89,329.47,0
2021-08-01 05:00:00,0.0,0.0,0.48166666666666663,22.79,4.33,92.77,3.87,328.46,0
2021-08-01 06:00:00,113.55,0.1,0.48,24.85,5.31,92.82,4.65,325.54,0
2021-08-01 07:00:00,318.11,0.88,0.62,27.36,6.04,92.85,4.92,319.18,100
2021-08-01 08:00:00,544.15,2.73,0.71,30.9,6.35,92.86,3.89,307.58,252
2021-08-01 09:00:00,743.1,5.42,0.75,36.5,4.15,92.86,3.59,299.3,300
2021-08-01 10:00:00,893.25,8.35,0.77,38.42,3.72,92.84,3.55,281.56,300
2021-08-01 11:00:00,977.44,10.55,0.77,39.51,3.78,92.8,4.06,273.42,300
2021-08-01 12:00:00,1010.15,12.25,0.78,40.18,3.91,92.75,4.63,271.16,300
2021-08-01 13:00:00,990.68,11.08,0.8,40.46,4.09,92.7,5.18,272.08,300
2021-08-01 14:00:00,888.13,8.48,0.78,40.39,4.27,92.66,5.59,274.25,300
2021-08-01 15:00:00,728.66,5.3,0.77,39.92,4.46,92.63,5.81,276.71,300
2021-08-01 16:00:00,523.04,2.55,0.73,39.08,4.58,92.61,5.83,279.49,300
2021-08-01 17:00:00,292.63,0.7,0.64,37.8,4.64,92.62,5.57,282.32,250
2021-08-01 18:00:00,77.94,0.05,0.45,34.76,4.7,92.64,3.47,285.66,100
2021-08-01 19:00:00,0.0,0.0,0.45416666666666666,31.44,4.64,92.68,3.35,291.48,40
2021-08-01 20:00:00,0.0,0.0,0.45833333333333337,30.37,4.52,92.73,3.28,299.19,4
2021-08-01 21:00:00,0.0,0.0,0.4625,29.51,4.39,92.75,3.22,307.31,0
2021-08-01 22:00:00,0.0,0.0,0.4666666666666667,28.66,4.27,92.76,3.29,314.13,0
2021-08-01 23:00:00,0.0,0.0,0.4708333333333333,27.8,4.15,92.75,3.48,319.09,0
2021-08-02 00:00:00,0.0,0.0,0.475,27.07,3.78,92.73,3.74,321.53,0
2021-08-02 01:00:00,0.0,0.0,0.4791666666666667,26.51,3.36,92.71,4.09,322.21,0
2021-08-02 02:00:00,0.0,0.0,0.48333333333333334,25.98,3.36,92.7,4.56,322.44,0
2021-08-02 03:00:00,0.0,0.0,0.4875,25.37,4.21,92.71,4.88,321.24,0
2021-08-02 04:00:00,0.0,0.0,0.4916666666666667,24.74,6.04,92.73,4.95,319.22,0
2021-08-02 05:00:00,0.0,0.0,0.49583333333333335,24.25,7.63,92.77,4.88,316.88,0
2021-08-02 06:00:00,119.34,0.1,0.5,25.56,8.3,92.81,5.92,313.72,0
2021-08-02 07:00:00,330.45,0.95,0.65,27.88,8.36,92.85,5.34,307.04,100
2021-08-02 08:00:00,556.52,2.92,0.73,32.26,7.63,92.87,5.52,304.21,146
2021-08-02 09:00:00,754.89,5.77,0.77,35.89,6.29,92.87,5.77,301.78,300
2021-08-02 10:00:00,905.52,8.88,0.78,37.9,5.92,92.85,5.62,293.36,300
2021-08-02 11:00:00,959.59,10.23,0.76,39.23,5.8,92.81,5.74,285.95,300
2021-08-02 12:00:00,990.3,11.58,0.77,40.03,5.68,92.75,5.81,281.23,300
2021-08-02 13:00:00,969.34,10.52,0.78,40.44,5.49,92.7,5.82,277.87,300
2021-08-02 14:00:00,866.88,8.02,0.77,40.46,5.37,92.65,5.88,275.79,300
2021-08-02 15:00:00,706.8,4.98,0.74,40.1,5.19,92.62,5.86,275.35,300
2021-08-02 16:00:00,500.8,2.35,0.7,39.39,5.13,92.62,5.67,277.28,300
2021-08-02 17:00:00,272.71,0.65,0.6,38.28,5.07,92.64,5.16,281.09,250
2021-08-02 18:00:00,69.71,0.05,0.41,35.05,5.0,92.68,3.08,288.02,100
2021-08-02 19:00:00,0.0,0.0,0.415,32.08,5.07,92.73,3.03,299.21,0
2021-08-02 20:00:00,0.0,0.0,0.42,31.22,5.0,92.78,2.89,311.83,0
2021-08-02 21:00:00,0.0,0.0,0.425,30.47,5.0,92.79,2.81,325.07,0
2021-08-02 22:00:00,0.0,0.0,0.43,29.62,4.88,92.78,2.85,336.95,0
2021-08-02 23:00:00,0.0,0.0,0.435,28.67,4.7,92.75,3.03,345.96,0
2021-08-03 00:00:00,0.0,0.0,0.43999999999999995,27.84,4.46,92.72,3.26,350.2,0
2021-08-03 01:00:00,0.0,0.0,0.44499999999999995,27.14,4.15,92.7,3.44,351.78,0
2021-08-03 02:00:00,0.0,0.0,0.44999999999999996,26.48,3.91,92.7,3.53,351.73,0
2021-08-03 03:00:00,0.0,0.0,0.45499999999999996,25.8,3.72,92.72,3.51,350.27,0
2021-08-03 04:00:00,0.0,0.0,0.45999999999999996,25.08,3.72,92.76,3.43,349.1,0
2021-08-03 05:00:00,0.0,0.0,0.46499999999999997,24.44,3.72,92.81,3.29,350.02,0
2021-08-03 06:00:00,109.29,0.1,0.47,26.26,3.85,92.86,2.81,351.85,0
2021-08-03 07:00:00,312.91,0.85,0.62,29.03,3.91,92.91,3.26,351.46,160
2021-08-03 08:00:00,540.08,2.7,0.7,32.05,3.97,92.94,1.82,340.48,249
2021-08-03 09:00:00,739.08,5.4,0.75,36.98,4.09,92.95,0.79,278.53,300
2021-08-03 10:00:00,890.03,8.38,0.77,39.05,4.27,92.93,1.78,225.89,300
2021-08-03 11:00:00,975.2,10.62,0.77,40.08,4.39,92.88,2.47,228.08,300
2021-08-03 12:00:00,1005.74,12.12,0.78,40.75,4.46,92.82,2.74,232.87,300
2021-08-03 13:00:00,985.16,11.05,0.79,41.15,4.46,92.78,2.82,237.1,300
2021-08-03 14:00:00,886.29,8.5,0.79,41.23,4.46,92.74,2.87,240.99,300
2021-08-03 15:00:00,729.03,5.33,0.77,40.97,4.46,92.73,2.91,244.19,300
2021-08-03 16:00:00,524.53,2.55,0.73,40.34,4.39,92.73,2.95,247.72,300
2021-08-03 17:00:00,293.34,0.7,0.65,39.28,4.39,92.75,2.99,251.9,300
2021-08-03 18:00:00,76.32,0.05,0.46,35.91,4.39,92.79,2.41,259.35,300
2021-08-03 19:00:00,0.0,0.0,0.465,32.83,4.46,92.85,3.15,269.86,18
2021-08-03 20:00:00,0.0,0.0,0.47000000000000003,31.69,4.58,92.92,3.59,281.04,0
2021-08-03 21:00:00,0.0,0.0,0.47500000000000003,30.76,4.64,92.97,3.91,292.46,0
2021-08-03 22:00:00,0.0,0.0,0.48000000000000004,29.89,4.7,92.99,4.06,302.1,0
2021-08-03 23:00:00,0.0,0.0,0.48500000000000004,29.05,4.64,92.97,4.09,308.8,0
2021-08-04 00:00:00,0.0,0.0,0.49,28.37,4.64,92.95,4.09,314.23,0
2021-08-04 01:00:00,0.0,0.0,0.495,27.77,4.58,92.94,4.07,318.81,0
2021-08-04 02:00:00,0.0,0.0,0.5,27.2,4.39,92.96,4.04,322.15,0
2021-08-04 03:00:00,0.0,0.0,0.505,26.61,4.21,92.99,3.99,323.29,0
2021-08-04 04:00:00,0.0,0.0,0.51,25.99,4.09,93.04,3.89,321.68,0
2021-08-04 05:00:00,0.0,0.0,0.515,25.37,4.03,93.09,3.76,318.46,0
2021-08-04 06:00:00,118.83,0.1,0.52,27.29,4.09,93.15,3.8,313.83,40
2021-08-04 07:00:00,333.52,0.9,0.66,30.03,4.21,93.2,4.48,305.27,80
2021-08-04 08:00:00,560.88,2.88,0.73,33.6,4.33,93.22,3.58,290.45,260
2021-08-04 09:00:00,756.77,5.67,0.77,37.98,4.52,93.23,3.34,266.65,260
2021-08-04 10:00:00,905.61,8.7,0.78,39.35,4.46,93.21,3.44,246.7,260
2021-08-04 11:00:00,984.52,10.9,0.78,40.25,4.39,93.15,3.71,241.33,260
2021-08-04 12:00:00,988.38,11.17,0.77,40.87,4.33,93.1,3.77,241.68,260
2021-08-04 13:00:00,964.54,10.17,0.77,41.23,4.27,93.06,3.78,247.03,260
2021-08-04 14:00:00,861.19,7.73,0.77,41.3,4.27,93.03,3.87,254.9,300
2021-08-04 15:00:00,699.36,4.77,0.74,41.01,4.33,93.01,4.05,264.03,300
2021-08-04 16:00:00,492.87,2.25,0.69,40.33,4.39,93.0,4.37,272.97,300
2021-08-04 17:00:00,265.27,0.6,0.59,39.19,4.39,93.0,4.68,280.3,264
2021-08-04 18:00:00,66.45,0.05,0.41,35.92,4.39,93.04,3.22,289.4,140
2021-08-04 19:00:00,0.0,0.0,0.4141666666666666,32.75,4.46,93.08,3.44,298.95,0
2021-08-04 20:00:00,0.0,0.0,0.41833333333333333,31.65,4.46,93.14,3.46,305.73,0
2021-08-04 21:00:00,0.0,0.0,0.4225,30.89,4.39,93.16,3.29,313.46,0
2021-08-04 22:00:00,0.0,0.0,0.42666666666666664,30.35,4.33,93.15,3.07,323.07,0
2021-08-04 23:00:00,0.0,0.0,0.43083333333333335,29.78,4.27,93.13,2.97,333.77,0
2021-08-05 00:00:00,0.0,0.0,0.435,29.04,4.15,93.09,3.04,339.1,0
2021-08-05 01:00:00,0.0,0.0,0.43916666666666665,28.23,4.09,93.06,3.17,337.36,0
2021-08-05 02:00:00,0.0,0.0,0.44333333333333336,27.36,4.03,93.05,3.27,331.97,0
2021-08-05 03:00:00,0.0,0.0,0.4475,26.38,3.97,93.06,3.38,326.49,0
2021-08-05 04:00:00,0.0,0.0,0.45166666666666666,25.43,4.09,93.09,3.47,325.38,0
2021-08-05 05:00:00,0.0,0.0,0.45583333333333337,24.71,4.58,93.13,3.48,326.35,0
2021-08-05 06:00:00,105.61,0.08,0.46,26.73,5.43,93.17,4.02,326.25,40
2021-08-05 07:00:00,310.25,0.8,0.62,29.47,6.1,93.18,4.78,323.11,80
2021-08-05 08:00:00,536.84,2.6,0.7,33.31,6.04,93.17,4.23,317.24,300
2021-08-05 09:00:00,734.81,5.15,0.74,38.1,4.7,93.16,4.64,318.21,300
2021-08-05 10:00:00,885.8,8.0,0.77,39.9,4.39,93.11,4.51,314.23,300
2021-08-05 11:00:00,971.68,10.12,0.77,40.94,4.27,93.04,4.54,312.42,300
2021-08-05 12:00:00,989.59,10.98,0.77,41.58,4.15,92.97,4.57,311.26,300
2021-08-05 13:00:00,963.02,9.9,0.77,41.88,4.15,92.92,4.66,308.06,300
2021-08-05 14:00:00,865.76,7.55,0.77,41.86,4.15,92.88,4.85,304.84,300
2021-08-05 15:00:00,703.11,4.65,0.74,41.49,4.27,92.85,5.08,302.44,300
2021-08-05 16:00:00,487.02,2.15,0.68,40.74,4.33,92.84,5.35,300.83,300
2021-08-05 17:00:00,255.28,0.55,0.57,39.55,4.39,92.85,5.49,299.85,300
2021-08-05 18:00:00,61.22,0.02,0.38,36.34,4.52,92.86,3.78,298.36,0
2021-08-05 19:00:00,0.0,0.0,0.38583333333333336,33.28,4.64,92.89,3.91,299.74,0
2021-08-05 20:00:00,0.0,0.0,0.39166666666666666,32.23,4.76,92.93,4.06,304.82,0
2021-08-05 21:00:00,0.0,0.0,0.3975,31.14,4.82,92.94,4.0,311.91,0
2021-08-05 22:00:00,0.0,0.0,0.4033333333333333,30.13,4.88,92.92,3.95,320.46,0
2021-08-05 23:00:00,0.0,0.0,0.4091666666666667,29.17,4.94,92.89,4.02,330.05,0
2021-08-06 00:00:00,0.0,0.0,0.41500000000000004,28.26,4.94,92.85,4.16,339.08,0
2021-08-06 01:00:00,0.0,0.0,0.42083333333333334,27.55,4.7,92.81,4.25,345.53,0
2021-08-06 02:00:00,0.0,0.0,0.4266666666666667,26.98,4.39,92.79,4.26,348.59,0
2021-08-06 03:00:00,0.0,0.0,0.4325,26.48,4.15,92.79,4.25,349.21,0
2021-08-06 04:00:00,0.0,0.0,0.43833333333333335,25.93,4.21,92.81,4.25,348.24,0
2021-08-06 05:00:00,0.0,0.0,0.44416666666666665,25.36,4.58,92.84,4.24,346.58,0
2021-08-06 06:00:00,100.67,0.08,0.45,26.94,5.19,92.88,5.3,342.93,8
2021-08-06 07:00:00,285.03,0.77,0.57,29.31,5.49,92.91,5.41,336.8,118
2021-08-06 08:00:00,517.77,2.55,0.68,33.38,5.31,92.93,5.17,329.91,120
2021-08-06 09:00:00,699.45,5.1,0.71,36.98,4.94,92.94,5.44,321.42,273
2021-08-06 10:00:00,858.52,7.7,0.74,38.5,4.94,92.91,5.12,310.86,300
2021-08-06 11:00:00,935.25,9.52,0.74,39.54,4.94,92.86,4.98,299.82,300
2021-08-06 12:00:00,951.52,10.15,0.74,40.23,5.0,92.81,5.17,289.69,300
2021-08-06 13:00:00,899.5,8.88,0.73,40.52,5.07,92.77,5.6,282.33,300
2021-08-06 14:00:00,802.37,6.8,0.71,40.42,5.19,92.74,6.04,278.55,300
2021-08-06 15:00:00,530.06,3.65,0.56,39.99,5.25,92.72,6.33,277.09,300
2021-08-06 16:00:00,389.7,1.8,0.55,39.18,5.31,92.71,6.42,275.79,300
2021-08-06 17:00:00,197.25,0.45,0.45,37.98,5.37,92.72,6.24,274.88,300
2021-08-06 18:00:00,52.42,0.02,0.34,35.6,5.43,92.75,3.97,277.0,160
2021-08-06 19:00:00,0.0,0.0,0.3458333333333333,32.64,5.49,92.78,3.21,282.21,148
2021-08-06 20:00:00,0.0,0.0,0.3516666666666667,31.51,5.43,92.83,3.11,287.57,0
2021-08-06 21:00:00,0.0,0.0,0.35750000000000004,30.69,5.43,92.85,3.05,295.84,0
2021-08-06 22:00:00,0.0,0.0,0.36333333333333334,30.01,5.31,92.85,3.12,307.27,0
2021-08-06 23:00:00,0.0,0.0,0.36916666666666664,29.33,5.07,92.84,3.3,319.52,0
2021-08-07 00:00:00,0.0,0.0,0.375,28.7,4.76,92.82,3.51,330.24,0
2021-08-07 01:00:00,0.0,0.0,0.38083333333333336,28.06,4.52,92.81,3.81,337.48,0
2021-08-07 02:00:00,0.0,0.0,0.38666666666666666,27.37,4.76,92.81,4.18,342.14,0
2021-08-07 03:00:00,0.0,0.0,0.39249999999999996,26.8,5.55,92.83,4.38,344.38,0
2021-08-07 04:00:00,0.0,0.0,0.3983333333333333,26.23,6.16,92.86,4.3,344.93,0
2021-08-07 05:00:00,0.0,0.0,0.4041666666666667,25.66,6.35,92.9,4.01,345.34,0
2021-08-07 06:00:00,90.8,0.08,0.41,27.02,6.41,92.94,4.95,345.37,0
2021-08-07 07:00:00,272.61,0.75,0.55,29.25,6.47,92.98,4.91,344.22,0
