DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),MW Supply,MW Demand
2021-03-01 16:00:00,355.41,0.77,0.7,18.13,3.97,93.77,1.87,263.02,120,196.83999999999997
2021-03-01 17:00:00,126.4,0.08,0.55,15.72,5.0,93.83,1.56,262.23,100,188.72
2021-03-01 18:00:00,0.0,0.0,0.55,13.71,4.39,93.88,1.72,269.74,0,197.82
2021-03-01 19:00:00,0.0,0.0,0.55,13.36,4.21,93.94,1.37,281.82,0,228.97
2021-03-01 20:00:00,0.0,0.0,0.55,13.29,4.15,93.98,0.51,300.51,0,216.43999999999997
2021-03-01 21:00:00,0.0,0.0,0.55,12.44,4.15,93.99,0.81,105.11,0,211.47
2021-03-01 22:00:00,0.0,0.0,0.55,10.51,4.15,93.98,1.94,117.8,0,206.85
2021-03-01 23:00:00,0.0,0.0,0.55,8.8,4.15,93.97,2.66,127.95,0,200.06
2021-03-02 00:00:00,0.0,0.0,0.55,7.85,4.21,93.97,2.99,138.07,0,191.17000000000002
2021-03-02 01:00:00,0.0,0.0,0.55,7.25,4.21,93.97,3.08,148.36,0,182.0
2021-03-02 02:00:00,0.0,0.0,0.55,6.74,4.21,93.98,3.02,157.68,0,177.86999999999998
2021-03-02 03:00:00,0.0,0.0,0.55,6.35,4.21,93.98,2.88,165.85,0,174.93
2021-03-02 04:00:00,0.0,0.0,0.55,6.03,4.15,93.99,2.72,173.9,0,166.18
2021-03-02 05:00:00,0.0,0.0,0.55,5.83,4.09,94.03,2.55,180.18,0,163.45
2021-03-02 06:00:00,0.0,0.0,0.55,5.8,4.09,94.08,2.31,182.52,0,163.1
2021-03-02 07:00:00,126.74,0.08,0.55,7.74,4.33,94.13,1.97,177.5,0,133.91
2021-03-02 08:00:00,356.13,0.8,0.7,10.4,4.27,94.16,2.37,166.47,0,133.0
2021-03-02 09:00:00,576.48,2.5,0.76,13.91,4.52,94.17,2.59,151.5,272,137.33999999999997
2021-03-02 10:00:00,747.05,4.45,0.79,18.37,4.15,94.14,3.17,153.06,300,143.64
2021-03-02 11:00:00,853.22,6.05,0.8,19.76,4.03,94.11,3.22,159.67,300,155.26
2021-03-02 12:00:00,879.51,6.4,0.79,20.56,3.91,94.06,3.43,164.0,295,169.26
2021-03-02 13:00:00,840.34,5.8,0.79,20.97,3.85,94.0,3.51,166.21,292,166.04
2021-03-02 14:00:00,732.16,4.25,0.77,21.02,3.78,93.94,3.42,166.12,292,157.85
2021-03-02 15:00:00,559.44,2.38,0.73,20.69,3.72,93.9,3.29,163.33,296,156.45
2021-03-02 16:00:00,338.16,0.77,0.66,19.82,3.78,93.89,3.07,156.57,296,159.25
2021-03-02 17:00:00,117.17,0.08,0.5,16.38,5.07,93.9,2.31,140.22,204,157.64
2021-03-02 18:00:00,0.0,0.0,0.5,13.3,4.58,93.92,2.95,126.26,52,180.32
2021-03-02 19:00:00,0.0,0.0,0.5,12.04,4.39,93.94,3.45,117.38,0,211.32999999999998
2021-03-02 20:00:00,0.0,0.0,0.5,11.19,4.21,93.94,3.8,113.09,0,200.2
2021-03-02 21:00:00,0.0,0.0,0.5,10.51,4.09,93.94,3.97,113.64,0,196.35
2021-03-02 22:00:00,0.0,0.0,0.5,9.84,4.09,93.93,4.06,115.78,0,193.82999999999998
2021-03-02 23:00:00,0.0,0.0,0.5,9.14,4.09,93.89,4.06,118.09,0,187.87999999999997
2021-03-03 00:00:00,0.0,0.0,0.5,8.44,4.09,93.86,4.01,121.31,0,178.22
2021-03-03 01:00:00,0.0,0.0,0.5,7.73,4.09,93.82,3.91,126.23,0,171.29
2021-03-03 02:00:00,0.0,0.0,0.5,6.98,4.09,93.79,3.74,132.72,0,166.95
2021-03-03 03:00:00,0.0,0.0,0.5,6.26,4.09,93.78,3.58,140.31,0,160.79
2021-03-03 04:00:00,0.0,0.0,0.5,5.65,4.09,93.79,3.47,145.45,0,155.47
2021-03-03 05:00:00,0.0,0.0,0.5,5.12,4.15,93.8,3.39,148.29,0,154.76999999999998
2021-03-03 06:00:00,0.0,0.0,0.5,4.72,4.21,93.82,3.3,149.73,0,157.07999999999998
2021-03-03 07:00:00,119.63,0.1,0.5,7.23,4.33,93.85,3.95,151.0,0,126.69999999999999
2021-03-03 08:00:00,338.47,0.83,0.66,10.0,4.46,93.87,4.09,147.4,144,136.01
2021-03-03 09:00:00,557.7,2.5,0.73,14.02,4.64,93.87,4.05,139.15,272,146.29999999999998
2021-03-03 10:00:00,728.65,4.45,0.77,18.96,4.46,93.82,6.58,139.29,300,160.57999999999998
2021-03-03 11:00:00,809.98,5.9,0.76,21.79,4.33,93.75,7.39,144.76,300,169.32999999999998
2021-03-03 12:00:00,855.83,6.65,0.77,23.38,4.27,93.64,7.09,152.98,300,171.29
2021-03-03 13:00:00,801.74,5.9,0.75,24.43,4.15,93.52,6.6,163.43,300,175.21
2021-03-03 14:00:00,722.99,4.38,0.76,24.98,4.03,93.42,6.1,175.0,300,171.29
2021-03-03 15:00:00,538.03,2.38,0.7,24.98,3.85,93.34,5.48,186.39,92,174.23
2021-03-03 16:00:00,317.26,0.77,0.61,23.76,4.64,93.3,3.4,198.48,284,172.76
2021-03-03 17:00:00,110.66,0.08,0.46,19.63,5.74,93.29,2.04,227.8,284,174.72
2021-03-03 18:00:00,0.0,0.0,0.4642857142857143,16.53,4.76,93.3,2.14,284.14,64,188.51
2021-03-03 19:00:00,0.0,0.0,0.4685714285714286,14.59,4.64,93.34,2.62,322.99,0,227.01
2021-03-03 20:00:00,0.0,0.0,0.4728571428571428,13.12,4.64,93.37,2.93,348.15,0,216.92999999999998
2021-03-03 21:00:00,0.0,0.0,0.4771428571428571,12.11,4.7,93.39,3.06,1.32,0,213.85
2021-03-03 22:00:00,0.0,0.0,0.4814285714285714,11.32,4.76,93.37,3.04,2.21,0,206.35999999999999
2021-03-03 23:00:00,0.0,0.0,0.4857142857142857,10.61,4.76,93.34,3.1,352.03,0,203.14
2021-03-04 00:00:00,0.0,0.0,0.49,9.94,4.76,93.33,3.56,339.74,0,187.95
2021-03-04 01:00:00,0.0,0.0,0.4942857142857143,9.08,4.88,93.32,4.27,333.11,0,164.01
2021-03-04 02:00:00,0.0,0.0,0.4985714285714286,7.9,5.0,93.3,4.69,328.82,0,165.54999999999998
2021-03-04 03:00:00,0.0,0.0,0.5028571428571429,6.85,5.07,93.29,4.99,323.52,0,160.29999999999998
2021-03-04 04:00:00,0.0,0.0,0.5071428571428571,6.09,5.0,93.3,5.13,318.4,0,151.41
2021-03-04 05:00:00,0.0,0.0,0.5114285714285715,5.51,4.94,93.33,5.21,312.93,0,154.0
2021-03-04 06:00:00,0.0,0.0,0.5157142857142858,5.08,4.88,93.39,5.44,307.76,0,165.33999999999997
2021-03-04 07:00:00,125.97,1.345,0.52,6.4,4.88,93.43,6.47,303.17,0,139.79
2021-03-04 08:00:00,351.77,2.69,0.67,9.44,5.07,93.47,6.28,298.38,170,147.91
2021-03-04 09:00:00,549.57,4.035,0.71,13.53,5.19,93.48,6.92,295.99,285,158.89999999999998
2021-03-04 10:00:00,763.56,5.38,0.8,15.75,5.19,93.46,6.93,284.3,300,164.35999999999999
2021-03-04 11:00:00,868.03,7.38,0.8,16.89,5.13,93.44,7.39,272.97,300,173.04
2021-03-04 12:00:00,893.87,7.73,0.8,17.48,5.07,93.4,8.42,267.29,300,174.23
2021-03-04 13:00:00,852.91,6.98,0.79,17.65,4.88,93.39,9.38,266.08,301,170.66
2021-03-04 14:00:00,736.98,5.08,0.77,17.55,4.58,93.39,9.92,267.43,295,170.17
2021-03-04 15:00:00,557.3,2.83,0.73,17.26,4.21,93.4,9.99,269.24,290,174.85999999999999
2021-03-04 16:00:00,348.75,1.0,0.67,16.69,3.78,93.44,9.74,275.11,253,185.22
2021-03-04 17:00:00,130.41,0.1,0.53,15.14,3.54,93.49,8.82,289.35,95,186.27
2021-03-04 18:00:00,0.0,0.0,0.5342857142857143,12.58,3.23,93.58,8.8,300.68,50,195.64999999999998
2021-03-04 19:00:00,0.0,0.0,0.5385714285714286,10.51,3.3,93.69,7.62,305.99,0,225.12
2021-03-04 20:00:00,0.0,0.0,0.5428571428571429,9.12,3.6,93.76,6.87,305.7,0,210.56
2021-03-04 21:00:00,0.0,0.0,0.5471428571428572,8.13,3.91,93.81,6.35,300.64,0,211.75
2021-03-04 22:00:00,0.0,0.0,0.5514285714285714,7.34,4.09,93.83,6.22,293.86,0,206.07999999999998
2021-03-04 23:00:00,0.0,0.0,0.5557142857142857,6.67,4.21,93.85,6.32,287.27,0,197.32999999999998
2021-03-05 00:00:00,0.0,0.0,0.56,6.09,4.39,93.89,6.44,281.98,0,190.67999999999998
2021-03-05 01:00:00,0.0,0.0,0.5642857142857143,5.51,4.58,93.93,6.37,278.39,0,181.29999999999998
2021-03-05 02:00:00,0.0,0.0,0.5685714285714285,4.96,4.76,93.95,6.28,275.5,0,173.18
2021-03-05 03:00:00,0.0,0.0,0.5728571428571428,4.45,4.82,93.96,6.14,274.96,0,161.14
2021-03-05 04:00:00,0.0,0.0,0.5771428571428572,4.14,4.94,93.99,5.89,276.94,0,159.39
2021-03-05 05:00:00,0.0,0.0,0.5814285714285714,4.1,5.07,94.04,5.47,279.62,0,163.1
2021-03-05 06:00:00,0.0,0.0,0.5857142857142856,4.02,5.19,94.1,4.75,283.01,0,173.10999999999999
2021-03-05 07:00:00,151.02,0.12,0.59,5.41,5.25,94.18,5.92,291.62,20,137.76
2021-03-05 08:00:00,381.27,1.1,0.72,7.23,5.31,94.25,5.92,301.78,170,148.60999999999999
2021-03-05 09:00:00,600.56,3.12,0.77,9.76,5.25,94.31,5.45,306.9,300,157.35999999999999
2021-03-05 10:00:00,769.62,5.52,0.8,13.06,4.88,94.33,5.32,316.37,301,167.23
2021-03-05 11:00:00,878.01,7.52,0.81,15.3,4.52,94.32,5.18,315.98,301,173.10999999999999
2021-03-05 12:00:00,920.7,8.3,0.82,16.73,4.27,94.28,5.01,312.15,301,178.35999999999999
2021-03-05 13:00:00,877.5,7.5,0.81,17.62,4.03,94.24,4.81,309.79,301,187.10999999999999
2021-03-05 14:00:00,772.7,5.52,0.8,18.06,3.85,94.21,4.53,308.55,301,190.60999999999999
2021-03-05 15:00:00,603.68,3.12,0.78,17.99,3.72,94.22,4.12,306.83,301,194.10999999999999
2021-03-05 16:00:00,382.68,1.1,0.73,17.37,3.66,94.25,3.6,304.21,300,189.91
2021-03-05 17:00:00,148.55,0.12,0.6,14.56,4.64,94.3,2.15,297.96,188,184.87
2021-03-05 18:00:00,0.0,0.0,0.5753846153846154,12.12,4.15,94.34,2.22,288.69,14,202.64999999999998
2021-03-05 19:00:00,0.0,0.0,0.5507692307692308,11.28,4.09,94.4,2.22,283.4,0,225.12
2021-03-05 20:00:00,0.0,0.0,0.5261538461538462,10.69,4.03,94.45,2.1,277.47,0,215.04
2021-03-05 21:00:00,0.0,0.0,0.5015384615384615,10.13,3.97,94.47,2.02,268.89,0,217.0
2021-03-05 22:00:00,0.0,0.0,0.4769230769230769,9.39,3.85,94.48,2.08,262.66,0,212.66
2021-03-05 23:00:00,0.0,0.0,0.4523076923076923,8.69,3.78,94.47,2.15,262.05,0,205.52
2021-03-06 00:00:00,0.0,0.0,0.4276923076923077,7.96,3.78,94.46,2.28,264.09,0,192.14999999999998
2021-03-06 01:00:00,0.0,0.0,0.4030769230769231,7.26,3.78,94.45,2.45,268.35,0,182.77
2021-03-06 02:00:00,0.0,0.0,0.3784615384615384,6.69,3.78,94.43,2.55,275.97,0,173.88
2021-03-06 03:00:00,0.0,0.0,0.3538461538461538,6.19,3.78,94.42,2.61,283.83,0,167.79
2021-03-06 04:00:00,0.0,0.0,0.3292307692307692,5.64,3.72,94.42,2.7,291.59,0,159.95
2021-03-06 05:00:00,0.0,0.0,0.3046153846153846,5.16,3.72,94.44,2.7,298.86,0,161.76999999999998
2021-03-06 06:00:00,3.94,1.096,0.28,4.94,3.72,94.48,2.54,304.96,0,168.98
2021-03-06 07:00:00,126.86,2.192,0.52,7.16,3.97,94.52,2.08,308.59,6,137.41
2021-03-06 08:00:00,362.55,3.2880000000000003,0.68,10.11,3.85,94.56,2.08,309.06,185,150.43
2021-03-06 09:00:00,558.6,4.384,0.72,13.89,3.85,94.57,0.59,323.13,185,162.75
2021-03-06 10:00:00,790.52,5.48,0.81,17.14,3.54,94.55,1.09,97.02,301,170.79999999999998
2021-03-06 11:00:00,896.41,7.4,0.82,18.52,3.42,94.5,1.51,106.27,301,176.89
2021-03-06 12:00:00,929.41,7.88,0.82,19.47,3.36,94.42,1.68,113.83,301,112.21
2021-03-06 13:00:00,888.94,7.15,0.82,20.08,3.23,94.34,1.76,116.68,301,189.0
2021-03-06 14:00:00,771.13,5.3,0.8,20.28,3.17,94.27,1.86,116.24,301,196.27999999999997
2021-03-06 15:00:00,591.16,3.0,0.76,20.02,3.11,94.21,2.11,114.48,301,199.64
2021-03-06 16:00:00,362.95,1.05,0.69,19.18,3.11,94.18,2.3,114.48,301,196.42000000000002
2021-03-06 17:00:00,136.98,0.12,0.54,16.16,4.52,94.17,1.91,112.67,301,192.14999999999998
2021-03-06 18:00:00,0.0,0.0,0.5384615384615385,13.15,3.85,94.18,2.41,111.25,20,194.73999999999998
2021-03-06 19:00:00,0.0,0.0,0.536923076923077,11.73,3.72,94.22,2.69,111.43,0,231.27999999999997
2021-03-06 20:00:00,0.0,0.0,0.5353846153846155,10.47,3.66,94.26,2.96,113.79,0,218.96
2021-03-06 21:00:00,0.0,0.0,0.5338461538461539,9.3,3.54,94.24,3.25,116.44,0,218.75
2021-03-06 22:00:00,0.0,0.0,0.5323076923076924,8.35,3.48,94.22,3.43,120.94,0,211.39999999999998
2021-03-06 23:00:00,0.0,0.0,0.5307692307692308,7.5,3.42,94.19,3.51,127.13,0,206.29
2021-03-07 00:00:00,0.0,0.0,0.5292307692307693,6.74,3.42,94.16,3.45,135.0,0,194.39
2021-03-07 01:00:00,0.0,0.0,0.5276923076923077,6.05,3.36,94.13,3.32,144.78,0,182.97999999999996
2021-03-07 02:00:00,0.0,0.0,0.5261538461538462,5.37,3.3,94.08,3.28,154.9,0,162.04999999999998
2021-03-07 03:00:00,0.0,0.0,0.5246153846153846,4.76,3.3,94.02,3.24,162.61,0,167.23
2021-03-07 04:00:00,0.0,0.0,0.5230769230769231,4.2,3.23,93.99,3.17,170.07,0,164.07999999999998
2021-03-07 05:00:00,0.0,0.0,0.5215384615384615,3.73,3.23,94.0,3.11,176.84,0,164.29
2021-03-07 06:00:00,8.35,0.0,0.52,3.44,3.23,94.01,3.05,180.15,0,171.35999999999999
2021-03-07 07:00:00,153.81,0.12,0.61,6.51,3.42,94.04,2.95,181.06,0,131.46
2021-03-07 08:00:00,397.55,1.12,0.73,9.55,3.3,94.07,2.97,179.1,164,152.25
2021-03-07 09:00:00,617.0,3.15,0.78,13.15,3.48,94.06,2.09,163.73,164,163.86999999999998
2021-03-07 10:00:00,783.23,5.48,0.8,18.55,3.11,94.02,3.58,161.84,301,172.41
2021-03-07 11:00:00,888.25,7.38,0.81,20.94,3.23,93.93,3.07,168.12,301,178.43
2021-03-07 12:00:00,921.25,7.92,0.81,22.38,3.3,93.81,2.45,178.35,301,167.57999999999998
2021-03-07 13:00:00,799.59,6.575,0.73,23.33,3.36,93.7,1.97,204.12,301,190.47
2021-03-07 14:00:00,766.15,5.23,0.79,23.87,3.42,93.59,1.89,240.26,301,195.29999999999998
2021-03-07 15:00:00,579.6,2.92,0.74,23.84,3.48,93.52,1.9,274.47,301,196.21
2021-03-07 16:00:00,345.38,1.0,0.65,22.97,3.66,93.48,2.06,313.15,301,192.71
2021-03-07 17:00:00,122.2,0.12,0.48,18.69,5.25,93.5,2.42,354.62,253,185.85
2021-03-07 18:00:00,0.0,0.0,0.4561538461538461,14.86,4.27,93.52,3.33,13.84,1,194.67000000000002
2021-03-07 19:00:00,0.0,0.0,0.4323076923076923,13.52,4.03,93.54,3.54,30.47,0,231.14
2021-03-07 20:00:00,0.0,0.0,0.4084615384615384,12.45,3.91,93.57,3.59,48.61,0,213.92000000000002
2021-03-07 21:00:00,0.0,0.0,0.3846153846153846,11.4,3.91,93.58,3.6,68.06,0,214.82999999999998
2021-03-07 22:00:00,0.0,0.0,0.3607692307692307,10.37,3.91,93.56,3.58,86.62,0,210.27999999999997
2021-03-07 23:00:00,0.0,0.0,0.3369230769230769,9.44,3.91,93.51,3.52,102.71,0,204.60999999999999
2021-03-08 00:00:00,0.0,0.0,0.3130769230769231,8.72,3.91,93.48,3.31,116.93,0,191.79999999999998
2021-03-08 01:00:00,0.0,0.0,0.2892307692307692,8.35,3.97,93.46,2.83,133.77,0,166.04
2021-03-08 02:00:00,0.0,0.0,0.2653846153846154,8.5,3.97,93.45,2.14,159.91,0,172.26999999999998
2021-03-08 03:00:00,0.0,0.0,0.2415384615384615,8.28,4.03,93.43,1.67,212.2,0,165.54999999999998
2021-03-08 04:00:00,0.0,0.0,0.2176923076923076,6.97,4.03,93.43,2.16,266.27,0,161.56
2021-03-08 05:00:00,0.0,0.0,0.1938461538461539,5.8,3.91,93.43,2.81,293.57,0,163.93999999999997
2021-03-08 06:00:00,3.06,1.0699999999999998,0.17,5.36,3.54,93.44,3.27,309.58,0,169.89
2021-03-08 07:00:00,136.96,2.14,0.53,8.66,3.48,93.47,3.66,319.24,40,139.93
2021-03-08 08:00:00,370.87,3.2099999999999995,0.68,12.03,3.17,93.52,4.75,320.81,124,156.17
2021-03-08 09:00:00,569.08,4.279999999999999,0.72,15.59,3.36,93.55,4.23,316.35,200,166.04
2021-03-08 10:00:00,780.02,5.35,0.8,20.18,3.11,93.54,5.22,313.3,300,176.04999999999998
2021-03-08 11:00:00,890.83,7.3,0.81,22.1,3.11,93.51,5.55,300.29,300,183.67999999999998
2021-03-08 12:00:00,927.98,7.98,0.81,23.15,3.05,93.47,6.14,292.98,300,184.66
2021-03-08 13:00:00,888.53,7.25,0.81,23.66,2.87,93.44,6.65,289.07,300,193.06
2021-03-08 14:00:00,749.91,5.23,0.77,23.63,2.81,93.43,6.97,286.55,300,195.08999999999997
2021-03-08 15:00:00,560.96,2.9,0.72,22.98,2.87,93.44,7.2,285.62,300,198.93999999999997
2021-03-08 16:00:00,338.41,1.0,0.63,21.55,3.11,93.48,7.01,287.77,300,193.68999999999997
2021-03-08 17:00:00,122.88,0.12,0.5,18.0,3.85,93.54,4.62,292.14,160,190.82
2021-03-08 18:00:00,7.66,0.0,0.53,13.78,4.15,93.59,3.89,299.45,0,177.23999999999998
2021-03-08 19:00:00,0.0,0.0,0.4966666666666667,12.42,4.21,93.63,3.68,308.89,0,228.82999999999996
2021-03-08 20:00:00,0.0,0.0,0.4633333333333334,11.51,4.21,93.65,3.41,319.09,0,213.92000000000002
2021-03-08 21:00:00,0.0,0.0,0.43,10.79,4.15,93.67,3.27,327.49,0,210.27999999999997
2021-03-08 22:00:00,0.0,0.0,0.3966666666666667,9.97,4.03,93.67,3.42,331.33,0,205.37999999999997
2021-03-08 23:00:00,0.0,0.0,0.3633333333333334,9.19,3.97,93.68,3.66,332.23,0,194.04
2021-03-09 00:00:00,0.0,0.0,0.33,8.48,3.91,93.67,3.71,332.84,0,189.27999999999997
2021-03-09 01:00:00,0.0,0.0,0.2966666666666667,7.8,3.91,93.66,3.56,333.55,0,177.45
2021-03-09 02:00:00,0.0,0.0,0.2633333333333333,7.21,3.97,93.66,3.36,333.2,0,172.54999999999998
2021-03-09 03:00:00,0.0,0.725,0.23,6.69,4.09,93.66,3.16,332.42,0,167.43999999999997
2021-03-09 04:00:00,0.0,1.45,0.1966666666666667,6.27,4.33,93.69,2.92,331.38,0,160.64999999999998
2021-03-09 05:00:00,0.0,2.175,0.1633333333333333,5.9,4.46,93.75,2.73,328.08,0,161.56
2021-03-09 06:00:00,2.58,2.9,0.13,5.54,4.64,93.84,2.67,325.61,0,157.92
2021-03-09 07:00:00,142.29,3.625,0.54,8.19,4.82,93.92,2.61,326.6,22,129.64
2021-03-09 08:00:00,375.02,4.35,0.68,10.71,4.94,93.96,2.17,328.37,90,142.1
2021-03-09 09:00:00,573.31,5.075,0.72,14.97,4.88,93.97,1.01,297.55,277,153.43999999999997
2021-03-09 10:00:00,782.92,5.8,0.8,19.12,4.27,93.95,2.48,245.62,300,165.54999999999998
2021-03-09 11:00:00,811.34,6.949999999999999,0.73,20.76,4.15,93.9,3.61,250.82,310,174.85999999999999
2021-03-09 12:00:00,905.67,8.1,0.79,21.94,4.03,93.84,4.44,259.86,310,185.22
2021-03-09 13:00:00,860.05,7.23,0.78,22.62,3.97,93.78,5.02,266.61,310,182.0
2021-03-09 14:00:00,747.83,5.23,0.77,22.79,3.97,93.72,5.13,270.87,310,180.04
2021-03-09 15:00:00,561.97,2.9,0.71,22.43,4.03,93.69,4.78,275.72,310,184.02999999999997
2021-03-09 16:00:00,336.92,1.02,0.62,21.56,4.15,93.71,4.23,283.14,300,181.92999999999998
2021-03-09 17:00:00,113.0,0.12,0.45,18.22,5.37,93.75,2.64,294.67,120,177.93999999999997
2021-03-09 18:00:00,8.04,0.0,0.52,15.04,5.13,93.81,2.94,308.42,0,182.07
2021-03-09 19:00:00,0.0,0.0,0.5058333333333334,14.03,4.94,93.86,2.98,320.96,0,215.04
2021-03-09 20:00:00,0.0,0.0,0.4916666666666667,13.33,4.82,93.9,2.87,332.74,0,204.26
2021-03-09 21:00:00,0.0,0.0,0.4775,12.9,4.64,93.9,2.65,345.31,0,201.87999999999997
2021-03-09 22:00:00,0.0,0.0,0.4633333333333333,12.66,4.52,93.88,2.37,3.4,0,197.96
2021-03-09 23:00:00,0.0,0.0,0.4491666666666666,12.14,4.46,93.82,2.28,25.6,0,195.64999999999998
2021-03-10 00:00:00,0.0,0.0,0.435,11.49,4.33,93.78,2.32,40.89,0,185.35999999999999
2021-03-10 01:00:00,0.0,0.0,0.4208333333333333,10.81,4.27,93.77,2.38,44.07,0,181.08999999999997
2021-03-10 02:00:00,0.0,0.0,0.4066666666666667,10.19,4.21,93.79,2.4,42.63,0,176.47
2021-03-10 03:00:00,0.0,0.0,0.3924999999999999,9.85,4.09,93.83,2.29,45.83,0,169.04999999999998
2021-03-10 04:00:00,0.0,0.0,0.3783333333333333,9.81,3.97,93.85,2.02,59.87,0,163.79999999999998
2021-03-10 05:00:00,0.0,0.0,0.3641666666666666,9.71,3.91,93.88,1.84,81.22,0,164.35999999999999
2021-03-10 06:00:00,7.84,0.0,0.35,9.34,3.91,93.93,1.82,109.29,0,161.91
2021-03-10 07:00:00,126.31,0.12,0.47,10.51,4.52,93.98,1.9,135.84,0,132.36999999999998
2021-03-10 08:00:00,357.09,0.98,0.64,13.28,4.15,94.01,2.84,151.53,124,147.35
2021-03-10 09:00:00,583.59,2.75,0.73,16.35,4.39,94.01,2.71,156.24,232,164.5
2021-03-10 10:00:00,760.42,4.83,0.77,21.34,4.09,93.96,4.39,145.94,232,175.42
2021-03-10 11:00:00,872.89,6.55,0.79,24.0,3.78,93.89,4.65,144.65,300,183.60999999999999
2021-03-10 12:00:00,908.69,7.27,0.79,25.71,3.54,93.78,4.62,150.66,300,184.79999999999998
2021-03-10 13:00:00,870.89,6.6,0.79,26.8,3.42,93.69,4.41,161.08,300,192.07999999999998
2021-03-10 14:00:00,757.53,4.83,0.77,27.36,3.36,93.63,4.07,171.28,300,190.12
2021-03-10 15:00:00,583.41,2.73,0.73,27.39,3.3,93.59,3.62,174.3,300,196.7
2021-03-10 16:00:00,360.86,0.95,0.66,26.18,4.76,93.6,2.33,166.43,300,195.43999999999997
2021-03-10 17:00:00,130.95,0.1,0.52,21.91,5.92,93.6,2.68,139.02,256,192.92000000000002
2021-03-10 18:00:00,6.41,0.0,0.39,18.43,4.7,93.6,3.73,129.65,15,196.21
2021-03-10 19:00:00,0.0,0.0,0.3883333333333333,17.22,4.21,93.59,4.29,128.56,0,245.42
2021-03-10 20:00:00,0.0,0.0,0.3866666666666666,16.35,3.97,93.59,4.56,131.32,0,219.87
2021-03-10 21:00:00,0.0,0.0,0.385,15.51,3.85,93.59,4.66,135.75,0,218.75
2021-03-10 22:00:00,0.0,0.0,0.3833333333333333,14.65,3.85,93.56,4.67,143.17,0,217.42000000000002
2021-03-10 23:00:00,0.0,0.0,0.3816666666666666,13.94,3.91,93.51,4.69,153.05,0,211.04999999999998
2021-03-11 00:00:00,0.0,0.0,0.38,13.63,3.97,93.46,4.79,165.08,0,200.41
2021-03-11 01:00:00,0.0,0.0,0.3783333333333333,13.61,4.09,93.39,4.94,176.19,0,191.93999999999997
2021-03-11 02:00:00,0.0,0.0,0.3766666666666666,13.47,4.33,93.33,4.85,186.56,0,184.23999999999998
2021-03-11 03:00:00,0.0,0.0,0.375,13.14,4.7,93.29,4.64,198.47,0,176.60999999999999
2021-03-11 04:00:00,0.0,0.0,0.3733333333333333,12.75,5.07,93.29,4.7,212.45,0,170.03
2021-03-11 05:00:00,0.0,0.0,0.3716666666666666,12.4,5.31,93.32,4.9,225.97,0,168.42
2021-03-11 06:00:00,8.97,0.0,0.37,12.11,5.37,93.36,4.72,235.65,0,170.38
2021-03-11 07:00:00,117.98,0.15,0.43,14.08,5.37,93.38,5.69,242.06,0,147.76999999999998
2021-03-11 08:00:00,348.2,1.17,0.62,16.49,5.31,93.41,5.52,249.64,0,157.98999999999998
2021-03-11 09:00:00,563.12,3.23,0.7,19.76,5.13,93.41,5.04,257.02,116,173.10999999999999
2021-03-11 10:00:00,743.98,5.62,0.75,22.69,4.76,93.37,4.85,261.1,208,188.02
2021-03-11 11:00:00,860.65,7.5,0.77,25.25,4.27,93.33,5.26,263.6,300,192.29
2021-03-11 12:00:00,843.04,7.08,0.73,27.5,3.85,93.25,6.66,266.03,300,198.93999999999997
2021-03-11 13:00:00,811.45,6.48,0.73,28.56,3.66,93.17,7.23,265.42,248,210.97999999999996
2021-03-11 14:00:00,703.34,4.8,0.71,29.19,3.6,93.08,7.21,265.9,300,218.54
2021-03-11 15:00:00,545.27,2.73,0.69,29.66,3.6,93.01,6.86,267.85,280,223.64999999999998
2021-03-11 16:00:00,306.88,0.98,0.56,28.48,4.39,92.95,4.76,269.72,280,218.32999999999998
2021-03-11 17:00:00,104.57,0.1,0.41,24.27,4.88,92.93,4.37,273.79,96,212.02999999999997
2021-03-11 18:00:00,6.64,0.0,0.38,21.09,4.33,92.93,4.88,284.84,72,210.27999999999997
2021-03-11 19:00:00,0.0,0.0,0.38,19.69,4.15,92.96,5.13,299.65,0,245.48999999999998
2021-03-11 20:00:00,0.0,0.0,0.38,18.29,4.15,92.99,5.03,304.82,0,229.95
2021-03-11 21:00:00,0.0,0.0,0.38,17.26,4.33,92.98,4.6,300.61,0,231.20999999999998
2021-03-11 22:00:00,0.0,0.0,0.38,16.4,4.39,92.97,4.73,297.12,0,229.52999999999997
2021-03-11 23:00:00,0.0,0.0,0.38,15.51,4.39,92.97,5.12,295.47,0,221.2
2021-03-12 00:00:00,0.0,0.0,0.38,14.52,4.58,92.96,4.96,292.4,0,210.62999999999997
2021-03-12 01:00:00,0.0,0.0,0.38,13.72,4.76,92.93,4.97,288.43,0,204.60999999999999
2021-03-12 02:00:00,0.0,0.0,0.38,12.99,4.94,92.89,5.1,285.55,0,196.14
2021-03-12 03:00:00,0.0,0.0,0.38,12.47,5.13,92.85,5.17,282.48,0,187.52999999999997
2021-03-12 04:00:00,0.0,0.0,0.38,12.3,5.37,92.86,5.39,279.94,0,185.22
2021-03-12 05:00:00,0.0,0.0,0.38,11.8,5.62,92.9,5.03,275.35,0,179.97
